State,City,Year,Season,Crop,Area,avgTemp,Cloud Cover,maxTemp,Precipitation,vapPressure,Rainfall,Wet Day Freq,minTemp,Production
Gujarat,Kheda,2002,Kharif,Maize,23100,29.7078,52.3282,38.99,606.34,26.6428,700.22,28.9211,21.229,64500
Gujarat,Kheda,2002,Kharif,Moong(Green Gram),2000,29.7078,52.3282,38.99,606.34,26.6428,700.22,28.9211,21.229,600
Gujarat,Kheda,2002,Kharif,Moth,1000,29.7078,52.3282,38.99,606.34,26.6428,700.22,28.9211,21.229,700
Gujarat,Kheda,2002,Kharif,Other Kharif pulses,300,29.7078,52.3282,38.99,606.34,26.6428,700.22,28.9211,21.229,200
Gujarat,Kheda,2002,Kharif,Rice,71200,29.7078,52.3282,38.99,606.34,26.6428,700.22,28.9211,21.229,93500
Gujarat,Kheda,2002,Kharif,Sesamum,9400,29.7078,52.3282,38.99,606.34,26.6428,700.22,28.9211,21.229,6400
Gujarat,Kheda,2002,Kharif,Small millets,300,29.7078,52.3282,38.99,606.34,26.6428,700.22,28.9211,21.229,100
Gujarat,Kheda,2002,Kharif,Urad,1200,29.7078,52.3282,38.99,606.34,26.6428,700.22,28.9211,21.229,400
Gujarat,Kheda,2002,Rabi,Gram,7300,22.18275,9.4005,32.738,4.11,11.94175,15.9,1.2819,12.077,3900
Gujarat,Kheda,2002,Rabi,Jowar,800,22.18275,9.4005,32.738,4.11,11.94175,15.9,1.2819,12.077,500
Gujarat,Kheda,2002,Rabi,Rapeseed &Mustard,5500,22.18275,9.4005,32.738,4.11,11.94175,15.9,1.2819,12.077,6600
Gujarat,Kheda,2002,Rabi,Small millets,800,22.18275,9.4005,32.738,4.11,11.94175,15.9,1.2819,12.077,200
Gujarat,Kheda,2002,Rabi,Wheat,74700,22.18275,9.4005,32.738,4.11,11.94175,15.9,1.2819,12.077,144700
Gujarat,Kheda,2002,Summer,Bajra,33700,30.2113333333333,19.3783333333333,40.695,2.46,18.5856666666667,114.04,0.8218,18.752,62500
Gujarat,Kheda,2002,Summer,Groundnut,300,30.2113333333333,19.3783333333333,40.695,2.46,18.5856666666667,114.04,0.8218,18.752,600
Gujarat,Kheda,2002,Summer,Rice,200,30.2113333333333,19.3783333333333,40.695,2.46,18.5856666666667,114.04,0.8218,18.752,800
Gujarat,Kheda,2002,Whole Year,Dry chillies,1600,27.3253333333333,29.7815,40.695,612.91,19.7281666666667,276.72,31.0248,12.077,1800
Gujarat,Kheda,2002,Whole Year,Garlic,100,27.3253333333333,29.7815,40.695,612.91,19.7281666666667,276.72,31.0248,12.077,900
Gujarat,Kheda,2002,Whole Year,Guar seed,1300,27.3253333333333,29.7815,40.695,612.91,19.7281666666667,276.72,31.0248,12.077,400
Gujarat,Kheda,2002,Whole Year,Onion,600,27.3253333333333,29.7815,40.695,612.91,19.7281666666667,276.72,31.0248,12.077,18700
Gujarat,Kheda,2002,Whole Year,Potato,8700,27.3253333333333,29.7815,40.695,612.91,19.7281666666667,276.72,31.0248,12.077,154400
Gujarat,Kheda,2002,Whole Year,Tobacco,47400,27.3253333333333,29.7815,40.695,612.91,19.7281666666667,276.72,31.0248,12.077,87300
Gujarat,Kheda,2003,Kharif,Arhar/Tur,10000,30.2804,52.3282,38.778,692.395,26.4946,699.23,29.999,22.555,12600
Gujarat,Kheda,2003,Kharif,Bajra,59700,30.2804,52.3282,38.778,692.395,26.4946,699.23,29.999,22.555,70100
Gujarat,Kheda,2003,Kharif,Castor seed,6200,30.2804,52.3282,38.778,692.395,26.4946,699.23,29.999,22.555,9600
Gujarat,Kheda,2003,Kharif,Cotton(lint),17900,30.2804,52.3282,38.778,692.395,26.4946,699.23,29.999,22.555,39800
Gujarat,Kheda,2003,Kharif,Groundnut,300,30.2804,52.3282,38.778,692.395,26.4946,699.23,29.999,22.555,700
Gujarat,Kheda,2003,Kharif,Jowar,400,30.2804,52.3282,38.778,692.395,26.4946,699.23,29.999,22.555,300
Gujarat,Kheda,2003,Kharif,Maize,25500,30.2804,52.3282,38.778,692.395,26.4946,699.23,29.999,22.555,43900
Gujarat,Kheda,2003,Kharif,Moong(Green Gram),2000,30.2804,52.3282,38.778,692.395,26.4946,699.23,29.999,22.555,1200
Gujarat,Kheda,2003,Kharif,Moth,1100,30.2804,52.3282,38.778,692.395,26.4946,699.23,29.999,22.555,600
Gujarat,Kheda,2003,Kharif,Rice,98800,30.2804,52.3282,38.778,692.395,26.4946,699.23,29.999,22.555,198900
Gujarat,Kheda,2003,Kharif,Sesamum,10300,30.2804,52.3282,38.778,692.395,26.4946,699.23,29.999,22.555,5100
Gujarat,Kheda,2003,Kharif,Urad,1500,30.2804,52.3282,38.778,692.395,26.4946,699.23,29.999,22.555,1000
Gujarat,Kheda,2003,Rabi,Gram,1900,23.4995,9.4005,34.108,13.025,12.45975,15.15,1.753,13.113,1400
Gujarat,Kheda,2003,Rabi,Jowar,200,23.4995,9.4005,34.108,13.025,12.45975,15.15,1.753,13.113,200
Gujarat,Kheda,2003,Rabi,Rapeseed &Mustard,3000,23.4995,9.4005,34.108,13.025,12.45975,15.15,1.753,13.113,4400
Gujarat,Kheda,2003,Rabi,Wheat,57300,23.4995,9.4005,34.108,13.025,12.45975,15.15,1.753,13.113,153200
Gujarat,Kheda,2003,Summer,Bajra,13300,30.6103333333333,19.3783333333333,41.153,3.061,18.785,119.06,1.2525,18.355,26500
Gujarat,Kheda,2003,Summer,Groundnut,800,30.6103333333333,19.3783333333333,41.153,3.061,18.785,119.06,1.2525,18.355,1200
Gujarat,Kheda,2003,Summer,Rice,10000,30.6103333333333,19.3783333333333,41.153,3.061,18.785,119.06,1.2525,18.355,34400
Gujarat,Kheda,2003,Whole Year,Dry chillies,300,28.1025833333333,29.7815,41.153,708.481,19.8889166666667,277.81,33.0045,13.113,300
Gujarat,Kheda,2003,Whole Year,Garlic,100,28.1025833333333,29.7815,41.153,708.481,19.8889166666667,277.81,33.0045,13.113,400
Gujarat,Kheda,2003,Whole Year,Guar seed,100,28.1025833333333,29.7815,41.153,708.481,19.8889166666667,277.81,33.0045,13.113,100
Gujarat,Kheda,2003,Whole Year,Onion,400,28.1025833333333,29.7815,41.153,708.481,19.8889166666667,277.81,33.0045,13.113,11400
Gujarat,Kheda,2003,Whole Year,Potato,3300,28.1025833333333,29.7815,41.153,708.481,19.8889166666667,277.81,33.0045,13.113,65100
Gujarat,Kheda,2003,Whole Year,Tobacco,20500,28.1025833333333,29.7815,41.153,708.481,19.8889166666667,277.81,33.0045,13.113,36300
Gujarat,Kheda,2004,Kharif,Arhar/Tur,7600,29.0684,52.3282,36.981,1212.299,25.7276,719.4,38.0554,21.138,10600
Gujarat,Kheda,2004,Kharif,Bajra,49800,29.0684,52.3282,36.981,1212.299,25.7276,719.4,38.0554,21.138,48000
Gujarat,Kheda,2004,Kharif,Castor seed,6700,29.0684,52.3282,36.981,1212.299,25.7276,719.4,38.0554,21.138,9900
Gujarat,Kheda,2004,Kharif,Cotton(lint),20600,29.0684,52.3282,36.981,1212.299,25.7276,719.4,38.0554,21.138,65300
Gujarat,Kheda,2004,Kharif,Groundnut,400,29.0684,52.3282,36.981,1212.299,25.7276,719.4,38.0554,21.138,300
Gujarat,Kheda,2004,Kharif,Jowar,900,29.0684,52.3282,36.981,1212.299,25.7276,719.4,38.0554,21.138,900
Gujarat,Kheda,2004,Kharif,Maize,17200,29.0684,52.3282,36.981,1212.299,25.7276,719.4,38.0554,21.138,23500
Gujarat,Kheda,2004,Kharif,Moong(Green Gram),1400,29.0684,52.3282,36.981,1212.299,25.7276,719.4,38.0554,21.138,600
Gujarat,Kheda,2004,Kharif,Moth,700,29.0684,52.3282,36.981,1212.299,25.7276,719.4,38.0554,21.138,300
Gujarat,Kheda,2004,Kharif,Other Kharif pulses,100,29.0684,52.3282,36.981,1212.299,25.7276,719.4,38.0554,21.138,100
Gujarat,Kheda,2004,Kharif,Rice,99400,29.0684,52.3282,36.981,1212.299,25.7276,719.4,38.0554,21.138,223900
Gujarat,Kheda,2004,Kharif,Sesamum,8700,29.0684,52.3282,36.981,1212.299,25.7276,719.4,38.0554,21.138,2600
Gujarat,Kheda,2004,Kharif,Urad,1000,29.0684,52.3282,36.981,1212.299,25.7276,719.4,38.0554,21.138,600
Gujarat,Kheda,2004,Rabi,Gram,1100,22.64775,9.4005,33.086,5.475,12.1265,11.33,1.9163,13.36,700
Gujarat,Kheda,2004,Rabi,Jowar,300,22.64775,9.4005,33.086,5.475,12.1265,11.33,1.9163,13.36,200
Gujarat,Kheda,2004,Rabi,Other Cereals & Millets,100,22.64775,9.4005,33.086,5.475,12.1265,11.33,1.9163,13.36,
Gujarat,Kheda,2004,Rabi,Rapeseed &Mustard,3700,22.64775,9.4005,33.086,5.475,12.1265,11.33,1.9163,13.36,5100
Gujarat,Kheda,2004,Rabi,Wheat,60800,22.64775,9.4005,33.086,5.475,12.1265,11.33,1.9163,13.36,158700
Gujarat,Kheda,2004,Summer,Bajra,20300,31.17,19.3783333333333,41.151,2.957,19.133,117.24,1.8478,20.27,40600
Gujarat,Kheda,2004,Summer,Groundnut,300,31.17,19.3783333333333,41.151,2.957,19.133,117.24,1.8478,20.27,500
Gujarat,Kheda,2004,Summer,Rice,2800,31.17,19.3783333333333,41.151,2.957,19.133,117.24,1.8478,20.27,8100
Gujarat,Kheda,2004,Whole Year,Dry chillies,200,27.4535833333333,29.7815,41.151,1220.731,19.54525,282.66,41.8195,13.36,200
Gujarat,Kheda,2004,Whole Year,Guar seed,600,27.4535833333333,29.7815,41.151,1220.731,19.54525,282.66,41.8195,13.36,500
Gujarat,Kheda,2004,Whole Year,Onion,200,27.4535833333333,29.7815,41.151,1220.731,19.54525,282.66,41.8195,13.36,5400
Gujarat,Kheda,2004,Whole Year,Potato,3900,27.4535833333333,29.7815,41.151,1220.731,19.54525,282.66,41.8195,13.36,109400
Gujarat,Kheda,2004,Whole Year,Tobacco,30500,27.4535833333333,29.7815,41.151,1220.731,19.54525,282.66,41.8195,13.36,48200
Gujarat,Kheda,2005,Kharif,Arhar/Tur,6100,30.7408,52.4698,39.669,455.621,26.8804,740.46,24.8145,23.123,7700
Gujarat,Kheda,2005,Kharif,Bajra,52500,30.7408,52.4698,39.669,455.621,26.8804,740.46,24.8145,23.123,60700
Gujarat,Kheda,2005,Kharif,Castor seed,10500,30.7408,52.4698,39.669,455.621,26.8804,740.46,24.8145,23.123,16400
Gujarat,Kheda,2005,Kharif,Cotton(lint),23200,30.7408,52.4698,39.669,455.621,26.8804,740.46,24.8145,23.123,71000
Gujarat,Kheda,2005,Kharif,Groundnut,100,30.7408,52.4698,39.669,455.621,26.8804,740.46,24.8145,23.123,200
Gujarat,Kheda,2005,Kharif,Jowar,900,30.7408,52.4698,39.669,455.621,26.8804,740.46,24.8145,23.123,1100
Gujarat,Kheda,2005,Kharif,Maize,22900,30.7408,52.4698,39.669,455.621,26.8804,740.46,24.8145,23.123,36200
Gujarat,Kheda,2005,Kharif,Moong(Green Gram),1100,30.7408,52.4698,39.669,455.621,26.8804,740.46,24.8145,23.123,700
Gujarat,Kheda,2005,Kharif,Moth,500,30.7408,52.4698,39.669,455.621,26.8804,740.46,24.8145,23.123,300
Gujarat,Kheda,2005,Kharif,Other Cereals & Millets,1500,30.7408,52.4698,39.669,455.621,26.8804,740.46,24.8145,23.123,400
Gujarat,Kheda,2005,Kharif,Rice,89700,30.7408,52.4698,39.669,455.621,26.8804,740.46,24.8145,23.123,218500
Gujarat,Kheda,2005,Kharif,Sesamum,6300,30.7408,52.4698,39.669,455.621,26.8804,740.46,24.8145,23.123,2300
Gujarat,Kheda,2005,Kharif,Urad,500,30.7408,52.4698,39.669,455.621,26.8804,740.46,24.8145,23.123,400
Gujarat,Kheda,2005,Rabi,Gram,1800,22.47625,9.21925,32.899,8.257,11.99325,14.5,2.8238,11.311,1500
Gujarat,Kheda,2005,Rabi,Jowar,300,22.47625,9.21925,32.899,8.257,11.99325,14.5,2.8238,11.311,300
Gujarat,Kheda,2005,Rabi,Other  Rabi pulses,100,22.47625,9.21925,32.899,8.257,11.99325,14.5,2.8238,11.311,100
Gujarat,Kheda,2005,Rabi,Rapeseed &Mustard,2800,22.47625,9.21925,32.899,8.257,11.99325,14.5,2.8238,11.311,4400
Gujarat,Kheda,2005,Rabi,Wheat,58200,22.47625,9.21925,32.899,8.257,11.99325,14.5,2.8238,11.311,145500
Gujarat,Kheda,2005,Summer,Bajra,14100,30.3063333333333,19.3783333333333,41.08,5.016,18.5676666666667,112.11,2.6439,17.999,30500
Gujarat,Kheda,2005,Summer,Groundnut,200,30.3063333333333,19.3783333333333,41.08,5.016,18.5676666666667,112.11,2.6439,17.999,300
Gujarat,Kheda,2005,Summer,Rice,1800,30.3063333333333,19.3783333333333,41.08,5.016,18.5676666666667,112.11,2.6439,17.999,5500
Gujarat,Kheda,2005,Whole Year,Banana,100,27.8773333333333,29.7800833333333,41.08,468.894,19.8398333333333,289.02,30.2822,11.311,4100
Gujarat,Kheda,2005,Whole Year,Dry chillies,300,27.8773333333333,29.7800833333333,41.08,468.894,19.8398333333333,289.02,30.2822,11.311,300
Gujarat,Kheda,2005,Whole Year,Garlic,100,27.8773333333333,29.7800833333333,41.08,468.894,19.8398333333333,289.02,30.2822,11.311,900
Gujarat,Kheda,2005,Whole Year,Guar seed,400,27.8773333333333,29.7800833333333,41.08,468.894,19.8398333333333,289.02,30.2822,11.311,300
Gujarat,Kheda,2005,Whole Year,Onion,100,27.8773333333333,29.7800833333333,41.08,468.894,19.8398333333333,289.02,30.2822,11.311,3700
Gujarat,Kheda,2005,Whole Year,Potato,4800,27.8773333333333,29.7800833333333,41.08,468.894,19.8398333333333,289.02,30.2822,11.311,131200
Gujarat,Kheda,2005,Whole Year,Tobacco,26400,27.8773333333333,29.7800833333333,41.08,468.894,19.8398333333333,289.02,30.2822,11.311,39000
Gujarat,Kheda,2006,Kharif,Arhar/Tur,4000,29.469,58.3592,38.213,844.372,26.1054,710.26,36.6948,21.133,3400
Gujarat,Kheda,2006,Kharif,Bajra,46900,29.469,58.3592,38.213,844.372,26.1054,710.26,36.6948,21.133,27600
Gujarat,Kheda,2006,Kharif,Castor seed,7900,29.469,58.3592,38.213,844.372,26.1054,710.26,36.6948,21.133,11900
Gujarat,Kheda,2006,Kharif,Cotton(lint),15600,29.469,58.3592,38.213,844.372,26.1054,710.26,36.6948,21.133,43700
Gujarat,Kheda,2006,Kharif,Groundnut,200,29.469,58.3592,38.213,844.372,26.1054,710.26,36.6948,21.133,200
Gujarat,Kheda,2006,Kharif,Jowar,300,29.469,58.3592,38.213,844.372,26.1054,710.26,36.6948,21.133,300
Gujarat,Kheda,2006,Kharif,Maize,33100,29.469,58.3592,38.213,844.372,26.1054,710.26,36.6948,21.133,22100
Gujarat,Kheda,2006,Kharif,Moong(Green Gram),1100,29.469,58.3592,38.213,844.372,26.1054,710.26,36.6948,21.133,400
Gujarat,Kheda,2006,Kharif,Moth,500,29.469,58.3592,38.213,844.372,26.1054,710.26,36.6948,21.133,200
Gujarat,Kheda,2006,Kharif,Other Cereals & Millets,100,29.469,58.3592,38.213,844.372,26.1054,710.26,36.6948,21.133,100
Gujarat,Kheda,2006,Kharif,Other Kharif pulses,100,29.469,58.3592,38.213,844.372,26.1054,710.26,36.6948,21.133,100
Gujarat,Kheda,2006,Kharif,Rice,92400,29.469,58.3592,38.213,844.372,26.1054,710.26,36.6948,21.133,169300
Gujarat,Kheda,2006,Kharif,Sesamum,4400,29.469,58.3592,38.213,844.372,26.1054,710.26,36.6948,21.133,400
Gujarat,Kheda,2006,Kharif,Urad,300,29.469,58.3592,38.213,844.372,26.1054,710.26,36.6948,21.133,200
Gujarat,Kheda,2006,Rabi,Gram,1100,22.91575,7.49225,32.593,1.211,12.13025,14.2,1.2104,12.898,1300
Gujarat,Kheda,2006,Rabi,Other Cereals & Millets,600,22.91575,7.49225,32.593,1.211,12.13025,14.2,1.2104,12.898,800
Gujarat,Kheda,2006,Rabi,Rapeseed &Mustard,3200,22.91575,7.49225,32.593,1.211,12.13025,14.2,1.2104,12.898,4000
Gujarat,Kheda,2006,Rabi,Wheat,62600,22.91575,7.49225,32.593,1.211,12.13025,14.2,1.2104,12.898,151900
Gujarat,Kheda,2006,Summer,Bajra,14400,31.4343333333333,17.2816666666667,40.888,1.575,19.069,120.2,1.0019,21.013,35800
Gujarat,Kheda,2006,Summer,Groundnut,400,31.4343333333333,17.2816666666667,40.888,1.575,19.069,120.2,1.0019,21.013,700
Gujarat,Kheda,2006,Summer,Rice,7900,31.4343333333333,17.2816666666667,40.888,1.575,19.069,120.2,1.0019,21.013,22200
Gujarat,Kheda,2006,Whole Year,Banana,100,27.7759166666667,31.1341666666667,40.888,847.158,19.6879166666667,281.55,38.9071,12.898,9700
Gujarat,Kheda,2006,Whole Year,Dry chillies,600,27.7759166666667,31.1341666666667,40.888,847.158,19.6879166666667,281.55,38.9071,12.898,700
Gujarat,Kheda,2006,Whole Year,Garlic,100,27.7759166666667,31.1341666666667,40.888,847.158,19.6879166666667,281.55,38.9071,12.898,800
Gujarat,Kheda,2006,Whole Year,Guar seed,1300,27.7759166666667,31.1341666666667,40.888,847.158,19.6879166666667,281.55,38.9071,12.898,500
Gujarat,Kheda,2006,Whole Year,Onion,200,27.7759166666667,31.1341666666667,40.888,847.158,19.6879166666667,281.55,38.9071,12.898,4500
Gujarat,Kheda,2006,Whole Year,Potato,5900,27.7759166666667,31.1341666666667,40.888,847.158,19.6879166666667,281.55,38.9071,12.898,110000
Gujarat,Kheda,2006,Whole Year,Tobacco,20700,27.7759166666667,31.1341666666667,40.888,847.158,19.6879166666667,281.55,38.9071,12.898,40900
Gujarat,Kheda,2007,Kharif,Arhar/Tur,3900,29.2498,48.4008,37.082,696.244,25.8188,723.36,32.8244,20.961,3600
Gujarat,Kheda,2007,Kharif,Bajra,55200,29.2498,48.4008,37.082,696.244,25.8188,723.36,32.8244,20.961,59600
Gujarat,Kheda,2007,Kharif,Castor seed,17400,29.2498,48.4008,37.082,696.244,25.8188,723.36,32.8244,20.961,27500
Gujarat,Kheda,2007,Kharif,Cotton(lint),16600,29.2498,48.4008,37.082,696.244,25.8188,723.36,32.8244,20.961,58800
Gujarat,Kheda,2007,Kharif,Groundnut,500,29.2498,48.4008,37.082,696.244,25.8188,723.36,32.8244,20.961,1000
Gujarat,Kheda,2007,Kharif,Jowar,100,29.2498,48.4008,37.082,696.244,25.8188,723.36,32.8244,20.961,100
Gujarat,Kheda,2007,Kharif,Maize,20200,29.2498,48.4008,37.082,696.244,25.8188,723.36,32.8244,20.961,22700
Gujarat,Kheda,2007,Kharif,Moong(Green Gram),1700,29.2498,48.4008,37.082,696.244,25.8188,723.36,32.8244,20.961,900
Gujarat,Kheda,2007,Kharif,Moth,400,29.2498,48.4008,37.082,696.244,25.8188,723.36,32.8244,20.961,300
Gujarat,Kheda,2007,Kharif,Other Cereals & Millets,100,29.2498,48.4008,37.082,696.244,25.8188,723.36,32.8244,20.961,100
Gujarat,Kheda,2007,Kharif,Other Kharif pulses,200,29.2498,48.4008,37.082,696.244,25.8188,723.36,32.8244,20.961,100
Gujarat,Kheda,2007,Kharif,Rice,99800,29.2498,48.4008,37.082,696.244,25.8188,723.36,32.8244,20.961,237400
Gujarat,Kheda,2007,Kharif,Sesamum,4400,29.2498,48.4008,37.082,696.244,25.8188,723.36,32.8244,20.961,1000
Gujarat,Kheda,2007,Kharif,Urad,500,29.2498,48.4008,37.082,696.244,25.8188,723.36,32.8244,20.961,300
Gujarat,Kheda,2007,Rabi,Gram,1300,22.564,12.60125,34.367,16.519,11.97025,16.2,3.7248,11.843,1300
Gujarat,Kheda,2007,Rabi,Other Cereals & Millets,300,22.564,12.60125,34.367,16.519,11.97025,16.2,3.7248,11.843,400
Gujarat,Kheda,2007,Rabi,Rapeseed &Mustard,4100,22.564,12.60125,34.367,16.519,11.97025,16.2,3.7248,11.843,6700
Gujarat,Kheda,2007,Rabi,Wheat,78400,22.564,12.60125,34.367,16.519,11.97025,16.2,3.7248,11.843,241200
Gujarat,Kheda,2007,Summer,Bajra,22800,29.978,20.9166666666667,39.606,14.598,18.449,100.2,2,19.401,55300
Gujarat,Kheda,2007,Summer,Groundnut,500,29.978,20.9166666666667,39.606,14.598,18.449,100.2,2,19.401,800
Gujarat,Kheda,2007,Summer,Rice,4800,29.978,20.9166666666667,39.606,14.598,18.449,100.2,2,19.401,15100
Gujarat,Kheda,2007,Whole Year,Banana,100,27.20325,29.5965833333333,39.606,727.361,19.3601666666667,279.92,38.5492,11.843,3400
Gujarat,Kheda,2007,Whole Year,Dry chillies,800,27.20325,29.5965833333333,39.606,727.361,19.3601666666667,279.92,38.5492,11.843,800
Gujarat,Kheda,2007,Whole Year,Garlic,100,27.20325,29.5965833333333,39.606,727.361,19.3601666666667,279.92,38.5492,11.843,500
Gujarat,Kheda,2007,Whole Year,Guar seed,1600,27.20325,29.5965833333333,39.606,727.361,19.3601666666667,279.92,38.5492,11.843,1100
Gujarat,Kheda,2007,Whole Year,Onion,500,27.20325,29.5965833333333,39.606,727.361,19.3601666666667,279.92,38.5492,11.843,13500
Gujarat,Kheda,2007,Whole Year,Potato,7400,27.20325,29.5965833333333,39.606,727.361,19.3601666666667,279.92,38.5492,11.843,168900
Gujarat,Kheda,2007,Whole Year,Tobacco,20200,27.20325,29.5965833333333,39.606,727.361,19.3601666666667,279.92,38.5492,11.843,38600
Gujarat,Kheda,2008,Kharif,Arhar/Tur,2200,30.3374,52.3192,38.669,928.572,26.688,740.74,38.1189,23.523,2100
Gujarat,Kheda,2008,Kharif,Bajra,44400,30.3374,52.3192,38.669,928.572,26.688,740.74,38.1189,23.523,45900
Gujarat,Kheda,2008,Kharif,Castor seed,14400,30.3374,52.3192,38.669,928.572,26.688,740.74,38.1189,23.523,20800
Gujarat,Kheda,2008,Kharif,Cotton(lint),29300,30.3374,52.3192,38.669,928.572,26.688,740.74,38.1189,23.523,94000
Gujarat,Kheda,2008,Kharif,Groundnut,1700,30.3374,52.3192,38.669,928.572,26.688,740.74,38.1189,23.523,2300
Gujarat,Kheda,2008,Kharif,Jowar,900,30.3374,52.3192,38.669,928.572,26.688,740.74,38.1189,23.523,1100
Gujarat,Kheda,2008,Kharif,Maize,20200,30.3374,52.3192,38.669,928.572,26.688,740.74,38.1189,23.523,30000
Gujarat,Kheda,2008,Kharif,Moong(Green Gram),800,30.3374,52.3192,38.669,928.572,26.688,740.74,38.1189,23.523,300
Gujarat,Kheda,2008,Kharif,Moth,500,30.3374,52.3192,38.669,928.572,26.688,740.74,38.1189,23.523,100
Gujarat,Kheda,2008,Kharif,Other Cereals & Millets,100,30.3374,52.3192,38.669,928.572,26.688,740.74,38.1189,23.523,100
Gujarat,Kheda,2008,Kharif,Other Kharif pulses,800,30.3374,52.3192,38.669,928.572,26.688,740.74,38.1189,23.523,500
Gujarat,Kheda,2008,Kharif,Rice,101100,30.3374,52.3192,38.669,928.572,26.688,740.74,38.1189,23.523,211600
Gujarat,Kheda,2008,Kharif,Sesamum,6000,30.3374,52.3192,38.669,928.572,26.688,740.74,38.1189,23.523,1400
Gujarat,Kheda,2008,Kharif,Tobacco,22500,30.3374,52.3192,38.669,928.572,26.688,740.74,38.1189,23.523,30100
Gujarat,Kheda,2008,Kharif,Urad,300,30.3374,52.3192,38.669,928.572,26.688,740.74,38.1189,23.523,200
Gujarat,Kheda,2008,Rabi,Gram,700,22.21775,11.703,32.648,6.873,11.95675,15.4,2.112,12.363,700
Gujarat,Kheda,2008,Rabi,Jowar,300,22.21775,11.703,32.648,6.873,11.95675,15.4,2.112,12.363,200
Gujarat,Kheda,2008,Rabi,Onion,300,22.21775,11.703,32.648,6.873,11.95675,15.4,2.112,12.363,7400
Gujarat,Kheda,2008,Rabi,Other Cereals & Millets,100,22.21775,11.703,32.648,6.873,11.95675,15.4,2.112,12.363,100
Gujarat,Kheda,2008,Rabi,Rapeseed &Mustard,4500,22.21775,11.703,32.648,6.873,11.95675,15.4,2.112,12.363,5100
Gujarat,Kheda,2008,Rabi,Wheat,67800,22.21775,11.703,32.648,6.873,11.95675,15.4,2.112,12.363,135300
Gujarat,Kheda,2008,Summer,Bajra,19500,31.2226666666667,17.7953333333333,41.957,1.827,19.6283333333333,122.41,1.0909,18.41,48200
Gujarat,Kheda,2008,Summer,Groundnut,500,31.2226666666667,17.7953333333333,41.957,1.827,19.6283333333333,122.41,1.0909,18.41,1000
Gujarat,Kheda,2008,Summer,Rice,2300,31.2226666666667,17.7953333333333,41.957,1.827,19.6283333333333,122.41,1.0909,18.41,6500
Gujarat,Kheda,2008,Whole Year,Banana,100,27.8521666666667,30.1495,41.957,937.272,20.0126666666667,292.85,41.3218,12.363,4400
Gujarat,Kheda,2008,Whole Year,Dry chillies,700,27.8521666666667,30.1495,41.957,937.272,20.0126666666667,292.85,41.3218,12.363,700
Gujarat,Kheda,2008,Whole Year,Garlic,100,27.8521666666667,30.1495,41.957,937.272,20.0126666666667,292.85,41.3218,12.363,300
Gujarat,Kheda,2008,Whole Year,Guar seed,700,27.8521666666667,30.1495,41.957,937.272,20.0126666666667,292.85,41.3218,12.363,200
Gujarat,Kheda,2008,Whole Year,Potato,6600,27.8521666666667,30.1495,41.957,937.272,20.0126666666667,292.85,41.3218,12.363,110000
Gujarat,Kheda,2009,Kharif,Arhar/Tur,2500,29.3718,53.0846,36.88,596.212,26.042,690.13,26.1691,20.888,1200
Gujarat,Kheda,2009,Kharif,Bajra,34000,29.3718,53.0846,36.88,596.212,26.042,690.13,26.1691,20.888,31600
Gujarat,Kheda,2009,Kharif,Castor seed,8500,29.3718,53.0846,36.88,596.212,26.042,690.13,26.1691,20.888,13500
Gujarat,Kheda,2009,Kharif,Cotton(lint),28500,29.3718,53.0846,36.88,596.212,26.042,690.13,26.1691,20.888,101600
Gujarat,Kheda,2009,Kharif,Groundnut,1400,29.3718,53.0846,36.88,596.212,26.042,690.13,26.1691,20.888,1300
Gujarat,Kheda,2009,Kharif,Jowar,700,29.3718,53.0846,36.88,596.212,26.042,690.13,26.1691,20.888,700
Gujarat,Kheda,2009,Kharif,Maize,14100,29.3718,53.0846,36.88,596.212,26.042,690.13,26.1691,20.888,12600
Gujarat,Kheda,2009,Kharif,Moong(Green Gram),800,29.3718,53.0846,36.88,596.212,26.042,690.13,26.1691,20.888,300
Gujarat,Kheda,2009,Kharif,Moth,500,29.3718,53.0846,36.88,596.212,26.042,690.13,26.1691,20.888,200
Gujarat,Kheda,2009,Kharif,Other Cereals & Millets,9000,29.3718,53.0846,36.88,596.212,26.042,690.13,26.1691,20.888,5600
Gujarat,Kheda,2009,Kharif,Other Kharif pulses,600,29.3718,53.0846,36.88,596.212,26.042,690.13,26.1691,20.888,400
Gujarat,Kheda,2009,Kharif,Rice,87100,29.3718,53.0846,36.88,596.212,26.042,690.13,26.1691,20.888,201300
Gujarat,Kheda,2009,Kharif,Sesamum,4700,29.3718,53.0846,36.88,596.212,26.042,690.13,26.1691,20.888,1400
Gujarat,Kheda,2009,Kharif,Tobacco,35400,29.3718,53.0846,36.88,596.212,26.042,690.13,26.1691,20.888,53700
Gujarat,Kheda,2009,Kharif,Urad,400,29.3718,53.0846,36.88,596.212,26.042,690.13,26.1691,20.888,300
Gujarat,Kheda,2009,Rabi,Gram,700,22.4455,9.835,32.832,3.769,12.22375,14.4,1.3262,11.499,600
Gujarat,Kheda,2009,Rabi,Onion,300,22.4455,9.835,32.832,3.769,12.22375,14.4,1.3262,11.499,6800
Gujarat,Kheda,2009,Rabi,Other Cereals & Millets,1500,22.4455,9.835,32.832,3.769,12.22375,14.4,1.3262,11.499,1900
